351	206.084874
352	207.393988
353	208.747982
354	210.190731
355	211.056007
356	211.996295
357	212.836424
358	213.683298
359	215.229837
360	216.634609
361	218.167205
362	219.510570
363	220.765153
364	222.022657
365	223.575947
366	225.210203
367	226.033951
368	227.148491
369	228.475159
370	229.868766
371	231.077568
372	231.789519
373	232.925604
374	234.120348
375	235.316733
376	235.820575
377	236.845228
378	236.941134
379	237.649196
380	237.393056
381	236.487674
382	236.070309
383	236.333245
384	237.176659
385	237.910349
386	238.545302
387	238.197564
388	239.655048
389	240.626577
390	241.910264
391	242.266558
392	243.007257
393	244.229872
394	245.098944
395	245.532946
396	245.985042
397	246.195916
398	247.101655
399	246.668451
400	246.223894
401	245.601569
402	245.594646
403	245.411351
404	245.081984
405	245.568690
406	245.527477
407	246.056719
408	245.812908
409	245.704722
410	246.094171
411	245.640355
412	244.812353
413	243.883265
414	243.257494
415	242.457236
416	241.757628
417	240.741177
418	241.833208
419	241.427146
420	239.692231
421	238.447230
422	238.745443
423	237.571726
424	236.988821
425	235.699163
426	236.253853
427	236.063193
428	236.173379
429	234.310679
430	233.285218
431	231.165449
432	229.492353
433	228.606855
434	228.059660
435	227.743366
436	225.665892
437	224.788344
438	224.117358
439	222.559343
440	221.913868
441	221.317564
442	220.699396
443	220.533647
444	220.466978
445	220.856319
446	221.155159
447	220.897337
448	219.017826
449	218.212223
450	217.443905
451	216.845056
452	216.305899
453	215.807639
454	215.300944
455	215.655802
456	214.632154
457	214.539299
458	214.327595
459	213.802877
460	213.896463
461	214.077365
462	214.793866
463	214.887101
464	215.233002
465	216.378265
466	217.108078
467	218.579597
468	218.998819
469	218.735668
470	218.181303
471	217.757236
472	217.943153
473	217.931019
474	218.425427
475	218.660445
476	220.558060
477	221.554784
478	222.295228
479	223.431396
480	225.060409
481	226.846670
482	228.602309
483	230.064383
484	231.183290
485	232.077559
486	233.561109
487	232.954211
488	233.041460
489	234.769259
490	235.920507
491	236.990823
492	236.911037
493	238.987995
494	240.316535
495	242.044349
496	243.918860
497	245.205374
498	246.862605
499	248.176466
500	248.096375
501	250.126117
502	251.894529
503	253.549887
504	255.704565
505	256.817409
506	258.020652
507	259.127957
508	261.097651
509	263.459560
510	265.483498
511	267.638374
512	268.995761
513	270.434331
514	271.870140
515	273.310361
516	274.416523
517	275.326148
518	276.312418
519	276.921869
520	278.365587
521	279.937556
522	279.940621
523	280.354424
524	280.742178
525	280.390315
526	280.561672
527	279.316845
528	279.398028
529	279.394112
530	280.152210
531	282.031923
532	283.322645
533	283.562588
534	284.269145
535	284.818104
536	286.884016
537	285.814355
538	285.982013
539	287.222144
540	287.811458
541	288.477465
542	288.940827
543	289.902492
544	289.861321
545	290.504751
546	290.590507
547	291.202720
548	292.482120
549	292.585530
550	293.469699
551	292.640259
552	293.260966
553	294.545546
554	295.763022
555	295.907705
556	297.721290
557	298.502076
558	299.387334
559	299.964256
560	300.359949
561	300.960601
562	300.831751
563	301.014199
564	301.302621
565	300.806353
566	301.089719
567	300.650379
568	301.685940
569	302.955447
570	304.344435
571	306.120736
572	306.949003
573	307.728461
574	308.092987
575	308.590557
576	307.607002
577	307.041118
578	307.314240
579	307.492841
580	307.359318
581	307.527114
582	306.718718
583	305.907261
584	305.427416
585	304.547950
586	303.131503
587	304.171186
588	304.271704
589	302.759185
590	301.840823
591	300.567655
592	299.280973
593	295.400420
594	294.646935
595	292.928273
596	291.196832
597	290.665471
598	288.836937
599	287.467166
600	288.127360
601	287.261235
602	286.162446
603	284.898730
604	284.331796
605	283.875215
606	283.034642
607	282.412124
608	281.268511
609	279.236847
610	277.019913
611	275.184897
612	274.654502
613	273.689751
614	272.817281
615	271.018678
616	270.134848
617	269.616695
618	269.303633
619	269.133405
620	267.710994
621	267.822902
622	268.667427
623	268.579815
624	268.902631
625	269.639207
626	269.624096
627	271.058041
628	271.369016
629	272.602077
630	271.470859
631	270.212230
632	269.464858
633	268.132463
634	266.684723
635	266.155721
636	264.832255
637	265.694044
638	264.726315
639	263.541251
640	262.404693
641	261.950479
642	261.233499
643	259.814513
644	259.648793
645	258.833453
646	257.673806
647	256.380532
648	255.482186
649	254.428500
650	252.750765
651	251.890892
652	249.779623
653	247.436516
654	245.609503
655	244.229450
656	243.012582
657	242.128714
658	241.028778
659	240.036271
660	238.850015
661	237.657123
662	236.915330
663	236.451834
664	235.792044
665	235.299065
666	234.168893
667	233.457113
668	232.215653
669	230.919005
670	229.600328
671	228.368881
672	227.214207
673	225.366610
674	223.955848
675	223.001888
676	222.397421
677	221.910128
678	220.642110
679	218.946880
680	217.560120
681	216.490221
682	215.548221
683	214.543684
684	213.327168
685	212.782048
686	211.714485
687	210.772536
688	209.823343
689	209.409273
690	208.823098
691	208.731518
692	210.325826
693	211.824608
694	211.258019
695	210.784831
696	213.648015
697	213.114970
698	211.707007
699	212.296297
700	212.558684
701	212.015387
702	212.509108
703	213.541149
704	213.682976
705	214.783231
706	214.464904
707	216.358128
708	216.188063
709	216.167618
710	217.348266
711	219.018024
712	220.761983
713	222.983897
714	224.701345
715	227.121951
716	228.981679
717	229.673452
718	231.851678
719	232.935496
720	236.249886
721	235.795576
722	235.513139
723	236.187438
724	236.063101
725	236.825680
726	237.157541
727	238.282715
728	240.328428
729	241.126351
730	242.848820
731	245.378045
732	247.894438
733	250.279928
734	252.541844
735	253.081151
736	255.709157
737	257.484179
738	258.447983
739	260.833334
740	262.522590
741	262.841238
742	264.183156
743	265.352741
744	266.089877
745	266.825698
746	268.526965
747	270.471142
748	272.071949
749	274.517663
750	276.290999
751	278.705874
752	281.227545
753	283.040253
754	284.236387
755	285.635612
756	286.224519
757	285.330033
758	284.726754
759	284.784058
760	284.325862
761	284.108470
762	283.621346
763	284.698238
764	285.455200
765	286.154537
766	287.255688
767	288.346946
768	289.207757
769	289.935223
770	291.085391
771	291.881068
772	292.749017
773	295.328102
774	297.654694
775	299.237786
776	302.383999
777	304.157633
778	306.159938
779	305.355818
780	306.986569
781	309.105633
782	311.354591
783	313.251337
784	315.023293
785	316.677695
786	318.693323
787	321.905511
788	324.147089
789	322.806718
790	324.629183
791	326.828591
792	325.655361
793	324.340948
794	326.389583
795	325.036829
796	320.484781
797	322.993898
798	322.897594
799	325.499860
800	326.895131
801	325.471447
802	326.625913
803	328.005410
804	329.645089
805	330.376392
806	329.685410
807	329.179745
808	331.012950
809	332.454014
810	333.050794
811	329.975383
812	329.753938
813	325.691343
814	326.142240
815	326.499223
816	326.402520
817	326.918755
818	323.053791
819	322.341326
820	321.260659
821	322.337784
822	321.010889
823	321.293951
824	321.093768
825	320.840192
826	321.292343
827	321.246849
828	320.089614
829	319.879354
830	319.843346
831	318.684838
832	316.721733
833	316.082850
834	315.514795
835	315.405310
836	314.463140
837	313.631002
838	314.630767
839	314.600986
840	314.682122
841	315.279350
842	315.302353
843	316.273970
844	317.086841
845	318.277941
846	319.437530
847	320.083408
848	320.794177
849	321.021618
850	321.645527
851	320.326937
852	318.676264
853	317.663481
854	318.448212
855	319.233533
856	319.566019
857	318.971024
858	319.213045
859	321.250927
860	323.559031
861	325.399992
862	327.513259
863	328.060513
864	326.857720
865	327.082849
866	327.100404
867	327.516667
868	328.259519
869	329.042323
870	329.181879
871	328.426333
872	328.631260
873	328.792987
874	327.468604
875	326.322335
876	323.550122
877	321.624050
878	320.763536
879	322.371116
880	321.211840
881	319.601015
882	317.856063
883	316.513017
884	315.449153
885	314.167660
886	313.307517
887	311.377060
888	310.319111
889	310.525013
890	309.209284
891	307.223634
892	308.583689
893	309.956052
894	307.393177
895	309.347825
896	311.001935
897	308.404588
898	309.971916
899	306.875906
900	305.250066
901	306.527361
